model_name,package_name,module_path,model_kind
ParallelExecutionPlan,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
ParetoFrontResult,bijux-proteomics-intelligence,bijux_proteomics_intelligence/candidates.py,jsonmodel
ParsedModifiedPeptide,bijux-proteomics-core,bijux_proteomics/chemistry/__init__.py,jsonmodel
ParsedMutation,bijux-proteomics-intelligence,bijux_proteomics_intelligence/candidates.py,jsonmodel
ParsimonyProteinEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
ParsimonyVariant,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,strenum
ParsimonyVariantComparisonReport,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
ParsimonyVariantDifferenceEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
ParsimonyVariantResult,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PartialRerunPlan,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/reruns.py,jsonmodel
PartialRerunStep,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/reruns.py,jsonmodel
PartialWorkflowRerunAction,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
PartialWorkflowRerunPlan,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
PartialWorkflowRerunRequest,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
PathwayCautionIssue,bijux-proteomics-core,bijux_proteomics/intelligence/__init__.py,jsonmodel
PathwayCautionReport,bijux-proteomics-core,bijux_proteomics/intelligence/__init__.py,jsonmodel
PathwayInterpretationCaution,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
PathwayInterpretationCautionCode,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,strenum
PathwayInterpretationCautionReport,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
PathwayInterpretationState,bijux-proteomics-core,bijux_proteomics/intelligence/__init__.py,strenum
PeakNormalizationPolicy,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
PeptideChargeState,bijux-proteomics-core,bijux_proteomics/chemistry/__init__.py,jsonmodel
PeptideDigestManifest,bijux-proteomics-core,bijux_proteomics/sequences/digestion.py,jsonmodel
PeptideDigestionMode,bijux-proteomics-core,bijux_proteomics/sequences/digestion.py,strenum
PeptideEvidenceEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PeptideFilterReport,bijux-proteomics-core,bijux_proteomics/sequences/digestion.py,jsonmodel
PeptideIsotopeEnvelope,bijux-proteomics-core,bijux_proteomics/chemistry/__init__.py,jsonmodel
PeptideOriginCoordinate,bijux-proteomics-core,bijux_proteomics/sequences/digestion.py,jsonmodel
PeptideProteinIndexEntry,bijux-proteomics-core,bijux_proteomics/sequences/digestion.py,jsonmodel
PeptideProteinTraceEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PeptideProteinTraceReport,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PeptideSummaryReport,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PeptideUniqueness,bijux-proteomics-core,bijux_proteomics/sequences/digestion.py,strenum
PeptideUniquenessAuditClass,bijux-proteomics-core,bijux_proteomics/sequences/peptide_uniqueness_audit.py,strenum
PeptideUniquenessAuditEntry,bijux-proteomics-core,bijux_proteomics/sequences/peptide_uniqueness_audit.py,jsonmodel
PeptideUniquenessAuditReport,bijux-proteomics-core,bijux_proteomics/sequences/peptide_uniqueness_audit.py,jsonmodel
PeptideUniquenessEntry,bijux-proteomics-core,bijux_proteomics/sequences/digestion.py,jsonmodel
PermissionMode,bijux-proteomics-core,bijux_proteomics/biology/regulator.py,strenum
PickedProteinFdrEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PipelineResultProtocol,bijux-proteomics-intelligence,bijux_proteomics_intelligence/design_loop/loop.py,protocol
PipelineRunner,bijux-proteomics-intelligence,bijux_proteomics_intelligence/design_loop/loop.py,protocol
Plan,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/planning/schemas.py,basemodel
PlanDecision,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/planning/schemas.py,basemodel
PlanMetadata,bijux-proteomics-runtime,bijux_proteomics_runtime/core/observations.py,basemodel
PlanPayload,bijux-proteomics-runtime,bijux_proteomics_runtime/memory/schemas.py,basemodel
PlanValidationIssue,bijux-proteomics-lab,bijux_proteomics_lab/planning.py,jsonmodel
PlannedLabOutcome,bijux-proteomics-core,bijux_proteomics/study/__init__.py,jsonmodel
PlannedObservedAssayDelta,bijux-proteomics-lab,bijux_proteomics_lab/reconciliation.py,jsonmodel
PlannedObservedLearningLoopReport,bijux-proteomics-core,bijux_proteomics/lab/planning.py,jsonmodel
PlannedRecommendation,bijux-proteomics-core,bijux_proteomics/lab/planning.py,jsonmodel
PlannerAgentInput,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/schemas.py,basemodel
PlannerProtocol,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/planning/generation.py,protocol
PlanningDecisionLike,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/planning/generation.py,protocol
PlanningHypothesis,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/planning/schemas.py,basemodel
PlanningPolicy,bijux-proteomics-lab,bijux_proteomics_lab/planning.py,jsonmodel
PlateLayoutEntry,bijux-proteomics-core,bijux_proteomics/study/__init__.py,jsonmodel
PlateLayoutValidationIssue,bijux-proteomics-core,bijux_proteomics/study/__init__.py,jsonmodel
PlateLayoutValidationReport,bijux-proteomics-core,bijux_proteomics/study/__init__.py,jsonmodel
PlateRandomizationIssue,bijux-proteomics-core,bijux_proteomics/lab/operations.py,jsonmodel
PlateRandomizationPlan,bijux-proteomics-core,bijux_proteomics/lab/operations.py,jsonmodel
PlateRandomizationRequest,bijux-proteomics-core,bijux_proteomics/lab/operations.py,jsonmodel
PlateRandomizationStrategy,bijux-proteomics-core,bijux_proteomics/lab/operations.py,strenum
PortableRunBundle,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
PortableRunBundleFile,bijux-proteomics-core,bijux_proteomics/workflow/reproducibility.py,jsonmodel
PortfolioDecisionReport,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
PortfolioMutationBurdenSummary,bijux-proteomics-intelligence,bijux_proteomics_intelligence/candidates.py,jsonmodel
PortfolioRiskSummary,bijux-proteomics-intelligence,bijux_proteomics_intelligence/candidates.py,jsonmodel
PortfolioSelectionPolicy,bijux-proteomics-intelligence,bijux_proteomics_intelligence/candidates.py,jsonmodel
PortfolioSelectionResult,bijux-proteomics-intelligence,bijux_proteomics_intelligence/candidates.py,jsonmodel
PowerAnalysisAdvisory,bijux-proteomics-lab,bijux_proteomics_lab/design.py,jsonmodel
PrecursorIsotopeOffsetAdvisory,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
PrecursorIsotopeOffsetCandidate,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
PrecursorMassError,bijux-proteomics-core,bijux_proteomics/io/spectra.py,jsonmodel
PreflightCheck,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/preflight.py,jsonmodel
PreflightCheckState,bijux-proteomics-runtime,bijux_proteomics_runtime/runtime/control/preflight.py,strenum
ProductSimplificationByUsageReport,bijux-proteomics-core,bijux_proteomics/adoption/__init__.py,jsonmodel
ProgramContext,bijux-proteomics-core,bijux_proteomics/domain/context.py,basemodel
ProgramDeliveryContext,bijux-proteomics-core,bijux_proteomics/domain/context.py,basemodel
ProgramExecutionRequest,bijux-proteomics-core,bijux_proteomics/execution/runner.py,basemodel
ProgramLiability,bijux-proteomics-core,bijux_proteomics/domain/liabilities.py,jsonmodel
ProgramLifecycle,bijux-proteomics-core,bijux_proteomics/domain/lifecycle.py,jsonmodel
ProgramPortfolioContext,bijux-proteomics-core,bijux_proteomics/domain/context.py,basemodel
ProgramRepository,bijux-proteomics-core,bijux_proteomics/domain/repositories.py,protocol
ProgramSpec,bijux-proteomics-core,bijux_proteomics/domain/program_spec.py,jsonmodel
ProgramStage,bijux-proteomics-core,bijux_proteomics/domain/program_spec.py,strenum
ProgramValidationIssue,bijux-proteomics-core,bijux_proteomics/domain/validation.py,jsonmodel
ProgressDecision,bijux-proteomics-lab,bijux_proteomics_lab/planning.py,strenum
ProgressionPolicy,bijux-proteomics-intelligence,bijux_proteomics_intelligence/evaluators.py,jsonmodel
ProgressionPolicyConfig,bijux-proteomics-intelligence,bijux_proteomics_intelligence/policies.py,jsonmodel
PromotionDecision,bijux-proteomics-lab,bijux_proteomics_lab/lifecycle.py,jsonmodel
PromotionDecisionState,bijux-proteomics-lab,bijux_proteomics_lab/lifecycle.py,strenum
PromotionLifecycleAuditIssue,bijux-proteomics-lab,bijux_proteomics_lab/lifecycle.py,jsonmodel
PromotionTransition,bijux-proteomics-lab,bijux_proteomics_lab/lifecycle.py,jsonmodel
ProteaseCleavageMode,bijux-proteomics-core,bijux_proteomics/sequences/digestion.py,strenum
ProteaseDigestComparisonEntry,bijux-proteomics-core,bijux_proteomics/sequences/protease_digest_comparison.py,jsonmodel
ProteaseDigestComparisonReport,bijux-proteomics-core,bijux_proteomics/sequences/protease_digest_comparison.py,jsonmodel
ProteaseRule,bijux-proteomics-core,bijux_proteomics/sequences/digestion.py,jsonmodel
ProteinAnnotationAssignment,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
ProteinCoverageEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
ProteinDomain,bijux-proteomics-core,bijux_proteomics/domain/targets.py,basemodel
ProteinEvidenceEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
ProteinFailure,bijux-proteomics-core,bijux_proteomics/biology/protein_agent.py,strenum
ProteinFamilyEvidenceEdge,bijux-proteomics-core,bijux_proteomics/protein_family_evidence_graph.py,jsonmodel
ProteinFamilyEvidenceGraph,bijux-proteomics-core,bijux_proteomics/protein_family_evidence_graph.py,jsonmodel
ProteinFamilyEvidenceNode,bijux-proteomics-core,bijux_proteomics/protein_family_evidence_graph.py,jsonmodel
ProteinFamilyEvidenceNodeKind,bijux-proteomics-core,bijux_proteomics/protein_family_evidence_graph.py,strenum
ProteinGroupEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
ProteinInferenceStrategyComparisonEntry,bijux-proteomics-core,bijux_proteomics/identification/confidence.py,jsonmodel
ProteinInferenceStrategyComparisonReport,bijux-proteomics-core,bijux_proteomics/identification/confidence.py,jsonmodel
ProteinInferenceStrategyKind,bijux-proteomics-core,bijux_proteomics/identification/confidence.py,strenum
ProteinInferenceStrategySelection,bijux-proteomics-core,bijux_proteomics/identification/confidence.py,jsonmodel
ProteinLifecycle,bijux-proteomics-core,bijux_proteomics/biology/protein_agent.py,strenum
ProteinMotif,bijux-proteomics-core,bijux_proteomics/domain/targets.py,basemodel
ProteinQuantAssignmentPolicy,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,strenum
ProteinQuantPolicyComparisonEntry,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
ProteinQuantPolicyComparisonReport,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
ProteinQuantPolicyValue,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
ProteinQuantRollupEvidenceEntry,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
ProteinRollupStrategyComparisonEntry,bijux-proteomics-core,bijux_proteomics/quantification/review.py,jsonmodel
ProteinRollupStrategyComparisonReport,bijux-proteomics-core,bijux_proteomics/quantification/review.py,jsonmodel
ProteinRollupStrategyKind,bijux-proteomics-core,bijux_proteomics/quantification/review.py,strenum
ProteinRollupStrategyValue,bijux-proteomics-core,bijux_proteomics/quantification/review.py,jsonmodel
ProteinSequence,bijux-proteomics-core,bijux_proteomics/sequences/core.py,jsonmodel
ProteinSetEnrichmentEntry,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
ProteinSetEnrichmentReport,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
ProteinState,bijux-proteomics-core,bijux_proteomics/biology/protein_agent.py,strenum
ProteinSummaryEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
ProteinSummaryReport,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
ProteinTarget,bijux-proteomics-core,bijux_proteomics/domain/targets.py,basemodel
ProteoformEvidenceLevel,bijux-proteomics-core,bijux_proteomics/proteoform_identity.py,strenum
ProteoformIdentity,bijux-proteomics-core,bijux_proteomics/proteoform_identity.py,jsonmodel
ProteoformPtmAssignment,bijux-proteomics-core,bijux_proteomics/proteoform_identity.py,jsonmodel
ProteomicsArtifactFlags,bijux-proteomics-knowledge,bijux_proteomics_knowledge/evidence.py,jsonmodel
ProteomicsArtifactInventory,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
ProteomicsArtifactRegistry,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
ProteomicsDagPlan,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
ProteomicsFormatKind,bijux-proteomics-core,bijux_proteomics/io/formats.py,strenum
ProteomicsOperatorErrorCode,bijux-proteomics-core,bijux_proteomics/exceptions.py,strenum
ProteomicsPerformanceOperation,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
ProteomicsPerformanceSnapshot,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
ProteomicsRunMetadata,bijux-proteomics-core,bijux_proteomics/io/formats.py,jsonmodel
ProteomicsWorkflowManifest,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
ProteomicsWorkflowRuntimeBundle,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
ProteomicsWorkflowTemplate,bijux-proteomics-core,bijux_proteomics/workflow/runtime.py,jsonmodel
ProtocolAttachmentBoundaryReport,bijux-proteomics-core,bijux_proteomics/lab/operations.py,jsonmodel
ProtocolAttachmentInput,bijux-proteomics-core,bijux_proteomics/lab/operations.py,jsonmodel
ProtocolControlRequirement,bijux-proteomics-lab,bijux_proteomics_lab/protocols.py,jsonmodel
ProtocolFailureCaveat,bijux-proteomics-lab,bijux_proteomics_lab/protocols.py,jsonmodel
ProvenancePointer,bijux-proteomics-foundation,bijux_proteomics_foundation/provenance.py,jsonmodel
ProvenancePointerKind,bijux-proteomics-foundation,bijux_proteomics_foundation/provenance.py,strenum
ProviderCapabilityEntry,bijux-proteomics-core,bijux_proteomics/execution/providers.py,jsonmodel
ProviderCapabilityRegistry,bijux-proteomics-core,bijux_proteomics/execution/providers.py,jsonmodel
ProviderCapabilityState,bijux-proteomics-core,bijux_proteomics/execution/providers.py,strenum
PsmParseReport,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PsmPeptideProteinTraceBundle,bijux-proteomics-core,bijux_proteomics/identification/confidence.py,jsonmodel
PsmRecord,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PsmSortField,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,strenum
PsmSummaryReport,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PtmAcetylReviewFixtureReport,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmCooccurrenceCautionReport,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmCooccurrencePairCautionEntry,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmCoordinateValidationIssue,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmCoordinateValidationReport,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmEnrichmentInput,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmEvidenceParseReport,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmEvidenceRecord,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmHotspot,bijux-proteomics-core,bijux_proteomics/domain/targets.py,basemodel
PtmIdentificationConfidenceEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PtmIdentificationConfidenceIssue,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PtmIdentificationConfidenceReport,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PtmIdentificationObservation,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
PtmInterpretationReport,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
PtmInterpretationSite,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
PtmLabAssayRisk,bijux-proteomics-core,bijux_proteomics/ptm/review.py,strenum
PtmLabValidationPacket,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmLabValidationTargetEntry,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmLocalizationColumnMapping,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmMiniStudyBundle,bijux-proteomics-core,bijux_proteomics/corpus/__init__.py,jsonmodel
PtmMotifBackgroundEntry,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmMotifBackgroundReport,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmMotifEnrichmentBackgroundProvenanceReport,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmMotifEnrichmentTermEntry,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmMotifWindow,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmOccupancyCounterpartEvidenceEntry,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmOccupancyCounterpartEvidenceReport,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmOccupancyCounterpartStatus,bijux-proteomics-core,bijux_proteomics/ptm/review.py,strenum
PtmOccupancyEntry,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmOccupancyUncertainty,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,strenum
PtmPhosphoReviewFixtureReport,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmProteinSiteMapping,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmReportRouteRequest,bijux-proteomics-core,bijux_proteomics/interfaces/api.py,jsonmodel
PtmReportRouteResponse,bijux-proteomics-core,bijux_proteomics/interfaces/api.py,jsonmodel
PtmRuntimeWorkflowRunReport,bijux-proteomics-core,bijux_proteomics/workflow/runs.py,jsonmodel
PtmSiteAmbiguityEntry,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmSiteCoverageEntry,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmSiteEntry,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmSiteFdrBoundaryDisposition,bijux-proteomics-core,bijux_proteomics/ptm/review.py,strenum
PtmSiteFdrBoundaryIssue,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmSiteFdrBoundaryReport,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmSiteFdrEntry,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmSiteFdrReport,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmSiteGroupEvidenceEntry,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
PtmSiteLocalizationEvidenceGraph,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmSiteLocalizationEvidenceNode,bijux-proteomics-core,bijux_proteomics/ptm/review.py,jsonmodel
PtmValidationIssue,bijux-proteomics-core,bijux_proteomics/ptm/__init__.py,jsonmodel
QCStatus,bijux-proteomics-intelligence,bijux_proteomics_intelligence/domain/metrics/quality.py,strenum
QcAssessmentDisposition,bijux-proteomics-core,bijux_proteomics/qc.py,strenum
QcAssessmentProvenance,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcAssessmentSeverity,bijux-proteomics-core,bijux_proteomics/qc.py,strenum
QcBatchAssessmentReport,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcChargeStateEntry,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcContaminantPolicy,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcContaminantSummary,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcDigestionSpecificity,bijux-proteomics-core,bijux_proteomics/qc.py,strenum
QcDigestionSpecificityEntry,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcEvidenceInputFile,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcEvidenceManifest,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcIdentificationSummary,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcInstrumentSummary,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcMassErrorSummary,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcMetricAssessment,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcOutlierSampleEntry,bijux-proteomics-core,bijux_proteomics/quantification/review.py,jsonmodel
QcPublicationDecision,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcQuantSummary,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcRetentionTimeSummary,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcRunAnomalyCategory,bijux-proteomics-core,bijux_proteomics/qc.py,strenum
QcRunAnomalyEntry,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcRunAssessmentReport,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcRunBundleSummary,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcState,bijux-proteomics-lab,bijux_proteomics_lab/outcomes.py,strenum
QcThresholdPolicy,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcThresholdPolicyProfile,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcThresholdRule,bijux-proteomics-core,bijux_proteomics/qc.py,jsonmodel
QcUnknownStateReason,bijux-proteomics-core,bijux_proteomics/qc.py,strenum
QualityControlAgentInput,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/schemas.py,basemodel
QualityControlAgentOutput,bijux-proteomics-runtime,bijux_proteomics_runtime/agents/schemas.py,basemodel
QuantArtifactBundle,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
QuantAssessmentDisposition,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,strenum
QuantEntityLevel,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,strenum
QuantMatrixExport,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
QuantMatrixExportRow,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
QuantMeasureKind,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,strenum
QuantNormalizationPolicyKind,bijux-proteomics-core,bijux_proteomics/quantification/review.py,strenum
QuantNormalizationProvenance,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
QuantOutlierObservation,bijux-proteomics-core,bijux_proteomics/intelligence/__init__.py,jsonmodel
QuantQcEvidenceIntegrationReport,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
QuantReportRouteRequest,bijux-proteomics-core,bijux_proteomics/interfaces/api.py,jsonmodel
QuantReportRouteResponse,bijux-proteomics-core,bijux_proteomics/interfaces/api.py,jsonmodel
QuantReproducibilityManifest,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
QuantReviewBundle,bijux-proteomics-core,bijux_proteomics/quantification/review.py,jsonmodel
QuantRollupMethod,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,strenum
QuantRuntimeWorkflowRunReport,bijux-proteomics-core,bijux_proteomics/workflow/runs.py,jsonmodel
QuantSampleMetadataEntry,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
QuantValidationIssue,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
QuantValue,bijux-proteomics-core,bijux_proteomics/quantification/__init__.py,jsonmodel
QuantitativeCoverageReport,bijux-proteomics-knowledge,bijux_proteomics_knowledge/evidence.py,jsonmodel
QuantitativeSupport,bijux-proteomics-knowledge,bijux_proteomics_knowledge/evidence.py,jsonmodel
QuantitativeSupportReport,bijux-proteomics-knowledge,bijux_proteomics_knowledge/evidence.py,jsonmodel
QuantitativeValidationIssue,bijux-proteomics-knowledge,bijux_proteomics_knowledge/evidence.py,jsonmodel
RandomizedRunSlot,bijux-proteomics-lab,bijux_proteomics_lab/design.py,jsonmodel
RankedCandidate,bijux-proteomics-intelligence,bijux_proteomics_intelligence/briefs.py,jsonmodel
RankedEnrichmentEntry,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
RankedEnrichmentReport,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
RankedEntityScore,bijux-proteomics-intelligence,bijux_proteomics_intelligence/interpretation.py,jsonmodel
RankingAssumptionScenario,bijux-proteomics-intelligence,bijux_proteomics_intelligence/briefs.py,jsonmodel
RankingDiagnostics,bijux-proteomics-intelligence,bijux_proteomics_intelligence/briefs.py,jsonmodel
RankingDriftItem,bijux-proteomics-intelligence,bijux_proteomics_intelligence/briefs.py,jsonmodel
RankingDriftReport,bijux-proteomics-intelligence,bijux_proteomics_intelligence/briefs.py,jsonmodel
RankingFactor,bijux-proteomics-intelligence,bijux_proteomics_intelligence/policies.py,strenum
RankingPerturbationScenario,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
RankingPolicy,bijux-proteomics-intelligence,bijux_proteomics_intelligence/policies.py,jsonmodel
RankingPolicyLanguageDocument,bijux-proteomics-core,bijux_proteomics/intelligence/__init__.py,jsonmodel
RankingPolicyLineage,bijux-proteomics-intelligence,bijux_proteomics_intelligence/policies.py,jsonmodel
RankingPolicyRule,bijux-proteomics-core,bijux_proteomics/intelligence/__init__.py,jsonmodel
RankingProvenanceEntry,bijux-proteomics-intelligence,bijux_proteomics_intelligence/briefs.py,jsonmodel
RankingRobustnessReport,bijux-proteomics-intelligence,bijux_proteomics_intelligence/briefs.py,jsonmodel
RankingRuleGroundingLedger,bijux-proteomics-knowledge,bijux_proteomics_knowledge/references/decision_rules.py,jsonmodel
RankingSensitivityEntry,bijux-proteomics-core,bijux_proteomics/review/__init__.py,jsonmodel
RankingSensitivityInput,bijux-proteomics-intelligence,bijux_proteomics_intelligence/briefs.py,jsonmodel
RankingStabilityReport,bijux-proteomics-intelligence,bijux_proteomics_intelligence/briefs.py,jsonmodel
RazorPeptideAssignment,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
RazorPeptideProvenanceEntry,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
RazorPeptideProvenanceReport,bijux-proteomics-core,bijux_proteomics/identification/__init__.py,jsonmodel
ReadyResponse,bijux-proteomics-runtime,bijux_proteomics_runtime/api/v1/schema.py,basemodel
